fips_state_county_code,population,agg_assault_tot_arrests,arson_tot_arrests,burglary_tot_arrests,mtr_veh_theft_tot_arrests,murder_tot_arrests,rape_tot_arrests,robbery_tot_arrests,theft_tot_arrests,sale_cannabis_tot_arrests,sale_heroin_coke_tot_arrests,sale_other_drug_tot_arrests,sale_synth_narc_tot_arrests,poss_cannabis_tot_arrests,poss_heroin_coke_tot_arrests,poss_other_drug_tot_arrests,poss_synth_narc_tot_arrests,all_other_tot_arrests,curfew_loiter_tot_arrests,disorder_cond_tot_arrests,family_off_tot_arrests,manslaught_neg_tot_arrests,oth_assault_tot_arrests,oth_sex_off_tot_arrests,prostitution_tot_arrests,runaways_tot_arrests,suspicion_tot_arrests,vagrancy_tot_arrests,vandalism_tot_arrests,weapons_tot_arrests
5011,32379,11.0,0.0,6.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,19.0,1.0,23.0,0.0,0.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
5013,15753,5.0,0.0,14.0,6.0,0.0,0.0,0.0,12.0,5.0,0.0,5.0,0.0,2.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5015,84660,35.0,2.0,14.0,7.0,0.0,2.0,2.0,43.0,1.0,4.0,5.0,2.0,23.0,4.0,40.0,10.0,583.0,0.0,14.0,1.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0
5017,30741,3.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,5.0,1.0,4.0,1.0,45.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0
5019,63639,15.0,0.0,7.0,3.0,0.0,0.0,10.0,52.0,2.0,0.0,1.0,0.0,39.0,2.0,12.0,3.0,67.0,0.0,9.0,3.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0
5021,43971,9.0,0.0,6.0,1.0,0.0,0.0,0.0,27.0,2.0,0.0,8.0,1.0,31.0,2.0,94.0,4.0,114.0,0.0,1.0,4.0,0.0,41.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0
5023,73053,18.0,0.0,7.0,1.0,0.0,0.0,0.0,22.0,2.0,0.0,16.0,0.0,39.0,3.0,79.0,3.0,125.0,0.0,7.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0
5025,23742,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
5027,69960,9.0,0.0,11.0,4.0,3.0,0.0,0.0,74.0,12.0,0.0,10.0,0.0,54.0,5.0,46.0,3.0,573.0,7.0,66.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0
5029,62355,14.0,2.0,16.0,1.0,1.0,3.0,2.0,64.0,5.0,1.0,17.0,0.0,79.0,6.0,140.0,11.0,261.0,0.0,16.0,3.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0
5031,329373,180.0,3.0,148.0,17.0,13.0,27.0,25.0,590.0,96.0,23.0,121.0,2.0,333.0,50.0,586.0,19.0,2008.0,2.0,38.0,4.0,0.0,548.0,1.0,1.0,0.0,0.0,2.0,48.0,35.0
5033,181419,94.0,0.0,38.0,12.0,2.0,6.0,10.0,144.0,30.0,14.0,29.0,3.0,92.0,8.0,124.0,15.0,1115.0,0.0,30.0,12.0,0.0,202.0,2.0,0.0,25.0,0.0,4.0,27.0,24.0
5035,143310,216.0,5.0,66.0,13.0,13.0,12.0,42.0,302.0,45.0,29.0,35.0,0.0,342.0,120.0,230.0,18.0,1286.0,33.0,86.0,4.0,0.0,525.0,0.0,0.0,4.0,0.0,105.0,73.0,73.0
5037,47700,31.0,0.0,33.0,4.0,1.0,2.0,2.0,42.0,9.0,0.0,21.0,0.0,79.0,1.0,65.0,1.0,187.0,0.0,3.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0
5039,21171,9.0,0.0,30.0,3.0,0.0,1.0,1.0,23.0,1.0,0.0,0.0,0.0,5.0,0.0,23.0,4.0,127.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0
5041,33927,16.0,0.0,12.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,12.0,2.0,20.0,2.0,24.0,0.0,0.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
5043,54690,11.0,1.0,9.0,7.0,0.0,0.0,1.0,59.0,7.0,0.0,10.0,0.0,60.0,6.0,51.0,2.0,61.0,0.0,5.0,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0
5045,376998,102.0,3.0,18.0,15.0,0.0,3.0,16.0,278.0,66.0,42.0,92.0,16.0,265.0,17.0,386.0,23.0,1739.0,0.0,128.0,3.0,2.0,542.0,0.0,0.0,0.0,0.0,5.0,44.0,21.0
5047,53145,24.0,2.0,11.0,1.0,0.0,5.0,0.0,14.0,1.0,0.0,1.0,0.0,38.0,1.0,60.0,1.0,150.0,0.0,9.0,10.0,0.0,81.0,0.0,0.0,0.0,0.0,3.0,13.0,2.0
5049,33855,10.0,0.0,7.0,1.0,0.0,1.0,0.0,12.0,1.0,0.0,1.0,0.0,4.0,0.0,9.0,0.0,65.0,0.0,20.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
5051,297714,149.0,1.0,66.0,14.0,11.0,7.0,9.0,694.0,0.0,0.0,1.0,0.0,105.0,9.0,216.0,9.0,3449.0,4.0,231.0,23.0,1.0,294.0,0.0,0.0,0.0,0.0,6.0,79.0,34.0
5053,54507,8.0,0.0,1.0,2.0,0.0,0.0,0.0,13.0,4.0,0.0,1.0,0.0,19.0,0.0,23.0,2.0,37.0,0.0,1.0,2.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
5055,136770,62.0,3.0,80.0,9.0,0.0,9.0,9.0,359.0,7.0,1.0,30.0,0.0,73.0,6.0,287.0,4.0,2395.0,0.0,70.0,4.0,0.0,144.0,11.0,0.0,0.0,0.0,0.0,385.0,9.0
5057,64707,39.0,0.0,29.0,10.0,0.0,4.0,2.0,125.0,14.0,9.0,56.0,0.0,40.0,2.0,25.0,3.0,1132.0,7.0,22.0,0.0,0.0,197.0,3.0,0.0,0.0,0.0,1.0,33.0,11.0
5059,100968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5061,39732,19.0,0.0,4.0,0.0,0.0,3.0,0.0,48.0,3.0,1.0,7.0,1.0,44.0,0.0,43.0,3.0,134.0,0.0,2.0,1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0
5063,113013,34.0,0.0,5.0,3.0,0.0,1.0,3.0,65.0,4.0,0.0,11.0,0.0,40.0,9.0,135.0,8.0,127.0,0.0,6.0,7.0,0.0,114.0,0.0,0.0,0.0,0.0,2.0,16.0,4.0
5065,40605,8.0,0.0,4.0,2.0,0.0,0.0,0.0,6.0,9.0,0.0,7.0,1.0,15.0,1.0,15.0,1.0,39.0,0.0,1.0,1.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
5067,49830,33.0,3.0,6.0,2.0,0.0,2.0,1.0,57.0,1.0,0.0,7.0,0.0,61.0,4.0,95.0,1.0,166.0,0.0,12.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0
5069,200502,88.0,1.0,22.0,7.0,9.0,6.0,21.0,328.0,2.0,0.0,2.0,3.0,141.0,18.0,78.0,1.0,1523.0,0.0,43.0,1.0,0.0,363.0,4.0,0.0,0.0,0.0,3.0,57.0,82.0
5071,80436,15.0,0.0,7.0,1.0,0.0,1.0,1.0,55.0,8.0,1.0,11.0,1.0,144.0,5.0,163.0,6.0,267.0,0.0,11.0,5.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0
5073,19650,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5075,46944,10.0,0.0,6.0,1.0,0.0,0.0,0.0,12.0,6.0,0.0,2.0,0.0,20.0,1.0,26.0,2.0,40.0,0.0,2.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0
5077,26388,3.0,0.0,9.0,2.0,2.0,0.0,0.0,19.0,7.0,2.0,3.0,1.0,12.0,6.0,10.0,0.0,191.0,0.0,13.0,1.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0
5079,39771,5.0,0.0,4.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,32.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
5081,36573,7.0,1.0,11.0,2.0,0.0,1.0,0.0,26.0,3.0,2.0,8.0,0.0,46.0,3.0,26.0,1.0,62.0,0.0,30.0,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0
5083,64800,25.0,3.0,15.0,2.0,1.0,1.0,1.0,24.0,6.0,0.0,3.0,0.0,46.0,0.0,78.0,8.0,418.0,1.0,16.0,1.0,0.0,66.0,1.0,0.0,0.0,0.0,1.0,9.0,8.0
5085,222207,72.0,2.0,28.0,13.0,1.0,9.0,2.0,96.0,5.0,2.0,9.0,0.0,91.0,21.0,183.0,11.0,311.0,0.0,27.0,2.0,1.0,183.0,0.0,0.0,0.0,0.0,4.0,22.0,13.0
5087,49599,25.0,1.0,16.0,5.0,1.0,1.0,0.0,12.0,2.0,0.0,15.0,0.0,11.0,1.0,68.0,2.0,61.0,0.0,0.0,3.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0
5089,50034,12.0,0.0,15.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,11.0,0.0,12.0,0.0,45.0,1.0,70.0,0.0,4.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0
5091,130383,61.0,2.0,61.0,15.0,3.0,6.0,19.0,353.0,3.0,1.0,56.0,3.0,86.0,24.0,205.0,14.0,837.0,8.0,137.0,33.0,0.0,429.0,2.0,0.0,1.0,0.0,18.0,69.0,29.0
5093,119076,119.0,1.0,50.0,5.0,12.0,5.0,16.0,195.0,0.0,0.0,2.0,0.0,90.0,18.0,113.0,14.0,305.0,0.0,72.0,10.0,1.0,220.0,1.0,0.0,2.0,0.0,1.0,40.0,30.0
5095,20214,10.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,20.0,3.0,41.0,1.0,42.0,0.0,3.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0
5097,26370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5099,24660,2.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,4.0,0.0,1.0,0.0,27.0,1.0,12.0,0.0,95.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
5101,23160,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5103,69738,40.0,1.0,21.0,1.0,0.0,1.0,3.0,85.0,1.0,0.0,3.0,0.0,20.0,5.0,9.0,6.0,704.0,3.0,28.0,0.0,0.0,124.0,0.0,0.0,1.0,0.0,4.0,10.0,11.0
5105,30927,6.0,0.0,6.0,0.0,1.0,5.0,0.0,7.0,0.0,0.0,1.0,0.0,8.0,0.0,19.0,0.0,60.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0
5107,52692,48.0,1.0,10.0,4.0,17.0,4.0,3.0,125.0,6.0,1.0,6.0,0.0,16.0,1.0,1.0,1.0,100.0,3.0,9.0,1.0,0.0,126.0,0.0,0.0,0.0,0.0,1.0,21.0,25.0
5109,31704,5.0,0.0,5.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,30.0,1.0,29.0,6.0,35.0,0.0,3.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
5111,71499,53.0,0.0,35.0,9.0,0.0,4.0,6.0,89.0,8.0,4.0,32.0,0.0,80.0,1.0,154.0,8.0,328.0,0.0,5.0,2.0,0.0,88.0,2.0,0.0,0.0,0.0,6.0,11.0,5.0
5113,59733,0.0,1.0,3.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,40.0,0.0,66.0,0.0,272.0,1.0,7.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
5115,192126,65.0,0.0,17.0,7.0,2.0,2.0,2.0,141.0,11.0,0.0,5.0,0.0,157.0,14.0,240.0,6.0,379.0,0.0,22.0,1.0,0.0,189.0,0.0,0.0,2.0,0.0,0.0,10.0,24.0
5117,23916,5.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,12.0,0.0,14.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
5119,1186275,908.0,3.0,311.0,214.0,42.0,60.0,165.0,2432.0,58.0,35.0,92.0,6.0,843.0,287.0,811.0,99.0,12018.0,105.0,726.0,78.0,1.0,1941.0,17.0,82.0,0.0,0.0,81.0,184.0,175.0
5121,53676,16.0,0.0,10.0,1.0,1.0,7.0,1.0,23.0,1.0,1.0,2.0,0.0,21.0,3.0,42.0,2.0,72.0,0.0,4.0,5.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0
5123,75108,23.0,0.0,14.0,3.0,1.0,0.0,7.0,82.0,3.0,3.0,5.0,0.0,57.0,5.0,16.0,1.0,121.0,10.0,51.0,2.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0
5125,359454,197.0,4.0,96.0,31.0,6.0,6.0,17.0,483.0,4.0,2.0,26.0,1.0,137.0,34.0,315.0,24.0,502.0,2.0,98.0,33.0,0.0,618.0,3.0,0.0,3.0,0.0,0.0,70.0,24.0
5127,29406,13.0,0.0,17.0,0.0,0.0,0.0,1.0,21.0,5.0,1.0,12.0,1.0,35.0,2.0,86.0,0.0,113.0,1.0,2.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0
5129,23718,12.0,0.0,6.0,2.0,0.0,1.0,0.0,6.0,2.0,0.0,8.0,0.0,32.0,6.0,23.0,0.0,117.0,0.0,4.0,2.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
5131,373656,270.0,3.0,81.0,11.0,2.0,2.0,28.0,846.0,26.0,3.0,90.0,3.0,142.0,11.0,331.0,17.0,4632.0,45.0,12.0,6.0,0.0,503.0,2.0,0.0,120.0,0.0,45.0,36.0,39.0
5133,51255,14.0,0.0,8.0,0.0,0.0,3.0,0.0,21.0,1.0,0.0,3.0,0.0,32.0,4.0,36.0,1.0,64.0,0.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
5135,51981,2.0,0.0,4.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,3.0,0.0,10.0,0.0,15.0,1.0,123.0,0.0,4.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5137,37281,6.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,6.0,1.0,2.0,0.0,14.0,0.0,18.0,2.0,23.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5139,116133,115.0,0.0,54.0,17.0,4.0,2.0,8.0,101.0,2.0,1.0,4.0,0.0,74.0,27.0,89.0,16.0,392.0,0.0,71.0,0.0,0.0,195.0,7.0,0.0,1.0,0.0,0.0,21.0,18.0
5141,49407,12.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,35.0,7.0,95.0,0.0,167.0,0.0,16.0,3.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
5143,722061,209.0,8.0,93.0,33.0,9.0,5.0,25.0,535.0,27.0,1.0,62.0,3.0,513.0,49.0,468.0,13.0,2449.0,2.0,118.0,13.0,0.0,710.0,1.0,0.0,0.0,0.0,12.0,95.0,60.0
5145,235971,51.0,0.0,10.0,2.0,1.0,4.0,4.0,197.0,17.0,3.0,68.0,3.0,123.0,7.0,161.0,8.0,498.0,0.0,32.0,2.0,0.0,209.0,0.0,0.0,0.0,0.0,5.0,30.0,17.0
5147,19143,7.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,31.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5149,64179,17.0,0.0,9.0,2.0,0.0,1.0,1.0,23.0,3.0,0.0,29.0,0.0,15.0,3.0,71.0,0.0,68.0,0.0,7.0,2.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0
6001,5018466,2736.0,43.0,1121.0,909.0,53.0,64.0,933.0,2057.0,45.0,276.0,219.0,0.0,92.0,2293.0,4764.0,0.0,7300.0,0.0,174.0,10.0,4.0,4304.0,288.0,419.0,38.0,0.0,59.0,789.0,954.0
6003,3255,9.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,25.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0
6005,117735,86.0,2.0,14.0,9.0,1.0,1.0,5.0,12.0,7.0,4.0,14.0,0.0,13.0,67.0,114.0,0.0,353.0,0.0,0.0,0.0,2.0,52.0,1.0,0.0,0.0,0.0,0.0,9.0,25.0
6007,692247,607.0,22.0,178.0,102.0,5.0,14.0,61.0,357.0,35.0,41.0,56.0,0.0,82.0,584.0,1616.0,0.0,2630.0,0.0,55.0,1.0,2.0,805.0,80.0,1.0,0.0,0.0,47.0,145.0,330.0
6009,135705,124.0,1.0,22.0,7.0,0.0,4.0,5.0,11.0,28.0,1.0,4.0,0.0,23.0,32.0,96.0,0.0,343.0,0.0,4.0,1.0,1.0,124.0,15.0,0.0,0.0,0.0,1.0,23.0,26.0
6011,64404,55.0,1.0,8.0,7.0,0.0,1.0,2.0,9.0,1.0,2.0,4.0,0.0,2.0,51.0,131.0,0.0,438.0,0.0,5.0,0.0,1.0,84.0,4.0,0.0,0.0,0.0,0.0,13.0,3.0
6013,3459717,1937.0,72.0,1003.0,808.0,102.0,59.0,559.0,1135.0,54.0,180.0,294.0,0.0,97.0,1229.0,2302.0,0.0,5671.0,0.0,60.0,10.0,6.0,2453.0,250.0,50.0,0.0,0.0,47.0,363.0,794.0
6015,82515,114.0,3.0,64.0,8.0,1.0,1.0,8.0,76.0,1.0,4.0,4.0,0.0,2.0,53.0,185.0,0.0,372.0,0.0,7.0,1.0,0.0,139.0,13.0,0.0,0.0,0.0,5.0,24.0,43.0
6017,570870,466.0,2.0,115.0,41.0,9.0,9.0,32.0,135.0,10.0,22.0,31.0,0.0,13.0,235.0,541.0,0.0,1050.0,0.0,19.0,4.0,2.0,419.0,32.0,1.0,0.0,0.0,8.0,76.0,82.0
6019,2982072,2894.0,28.0,942.0,263.0,41.0,58.0,405.0,1095.0,14.0,90.0,148.0,0.0,120.0,891.0,2578.0,0.0,11144.0,4.0,287.0,8.0,8.0,2641.0,266.0,84.0,8.0,0.0,36.0,471.0,989.0
6021,83403,89.0,0.0,18.0,9.0,0.0,1.0,6.0,28.0,2.0,3.0,4.0,0.0,7.0,107.0,204.0,0.0,570.0,0.0,5.0,1.0,2.0,108.0,16.0,0.0,0.0,0.0,2.0,11.0,28.0
6023,406185,417.0,12.0,200.0,66.0,7.0,3.0,66.0,204.0,10.0,78.0,46.0,0.0,27.0,483.0,897.0,1.0,2384.0,0.0,41.0,1.0,1.0,554.0,57.0,0.0,4.0,0.0,29.0,121.0,186.0
6025,543582,310.0,20.0,209.0,51.0,3.0,13.0,41.0,99.0,8.0,32.0,120.0,0.0,74.0,242.0,757.0,0.0,1602.0,1.0,31.0,4.0,1.0,507.0,47.0,0.0,0.0,0.0,28.0,110.0,131.0
6027,53316,85.0,0.0,29.0,4.0,0.0,0.0,3.0,25.0,1.0,1.0,0.0,0.0,0.0,20.0,35.0,0.0,298.0,0.0,4.0,0.0,0.0,71.0,4.0,0.0,2.0,0.0,5.0,13.0,12.0
6029,2689068,2518.0,20.0,1118.0,284.0,64.0,63.0,407.0,662.0,50.0,185.0,310.0,0.0,71.0,1904.0,4357.0,0.0,9314.0,2.0,112.0,13.0,19.0,3483.0,211.0,96.0,16.0,0.0,57.0,677.0,1071.0
6031,449898,511.0,6.0,186.0,49.0,7.0,22.0,36.0,192.0,10.0,19.0,27.0,0.0,16.0,696.0,785.0,0.0,2755.0,31.0,33.0,2.0,2.0,389.0,82.0,2.0,43.0,0.0,1.0,70.0,138.0
6033,191388,298.0,4.0,45.0,54.0,5.0,3.0,24.0,60.0,19.0,11.0,56.0,0.0,10.0,245.0,654.0,0.0,1172.0,0.0,11.0,0.0,1.0,240.0,23.0,0.0,0.0,0.0,20.0,44.0,113.0
6035,90237,101.0,0.0,24.0,14.0,0.0,1.0,0.0,14.0,0.0,3.0,2.0,0.0,7.0,8.0,119.0,0.0,192.0,0.0,19.0,2.0,0.0,71.0,10.0,0.0,2.0,0.0,2.0,9.0,35.0
6037,30167901,21876.0,333.0,9582.0,5091.0,336.0,564.0,5258.0,11728.0,332.0,1514.0,3125.0,0.0,678.0,22207.0,20223.0,0.0,74552.0,78.0,505.0,42.0,48.0,15093.0,2156.0,3073.0,77.0,0.0,452.0,4381.0,7352.0
6039,471573,434.0,8.0,105.0,50.0,6.0,22.0,29.0,129.0,13.0,21.0,69.0,0.0,7.0,301.0,899.0,0.0,1575.0,0.0,11.0,0.0,2.0,431.0,49.0,3.0,0.0,0.0,9.0,56.0,125.0
6041,670608,361.0,6.0,157.0,49.0,0.0,10.0,41.0,82.0,13.0,13.0,34.0,0.0,30.0,292.0,724.0,0.0,1136.0,1.0,17.0,0.0,1.0,500.0,60.0,9.0,19.0,0.0,95.0,54.0,74.0
6043,51678,59.0,0.0,11.0,5.0,3.0,1.0,2.0,5.0,3.0,1.0,13.0,0.0,7.0,122.0,86.0,0.0,178.0,0.0,4.0,0.0,0.0,57.0,8.0,0.0,0.0,0.0,0.0,4.0,15.0
6045,260529,381.0,7.0,100.0,22.0,3.0,4.0,27.0,85.0,6.0,11.0,36.0,0.0,53.0,322.0,614.0,0.0,1265.0,0.0,6.0,1.0,0.0,373.0,12.0,0.0,0.0,0.0,8.0,52.0,114.0
6047,824313,778.0,14.0,297.0,140.0,17.0,21.0,96.0,149.0,8.0,18.0,28.0,0.0,23.0,249.0,828.0,0.0,3589.0,0.0,65.0,6.0,6.0,1038.0,92.0,37.0,378.0,0.0,197.0,132.0,297.0
6049,25785,49.0,0.0,11.0,3.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,0.0,0.0,16.0,43.0,0.0,184.0,0.0,7.0,0.0,1.0,21.0,5.0,0.0,0.0,0.0,1.0,5.0,22.0
6051,42390,59.0,0.0,16.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,11.0,16.0,0.0,42.0,0.0,5.0,0.0,0.0,38.0,5.0,0.0,0.0,0.0,1.0,5.0,8.0
6053,1303089,924.0,13.0,390.0,161.0,13.0,28.0,147.0,217.0,16.0,73.0,75.0,0.0,27.0,734.0,1200.0,0.0,3041.0,0.0,107.0,0.0,3.0,973.0,111.0,23.0,0.0,0.0,51.0,165.0,291.0
6055,415710,304.0,6.0,97.0,15.0,1.0,22.0,44.0,207.0,2.0,17.0,25.0,0.0,9.0,267.0,463.0,0.0,951.0,0.0,2.0,0.0,1.0,268.0,25.0,1.0,0.0,0.0,4.0,27.0,67.0
6057,296907,214.0,3.0,48.0,26.0,3.0,7.0,8.0,62.0,0.0,6.0,7.0,0.0,6.0,91.0,330.0,0.0,824.0,0.0,13.0,2.0,0.0,294.0,31.0,0.0,55.0,0.0,24.0,85.0,32.0
6059,9542277,4507.0,99.0,2563.0,664.0,71.0,175.0,857.0,3165.0,38.0,646.0,795.0,0.0,113.0,6444.0,17978.0,0.0,17530.0,58.0,253.0,5.0,13.0,5032.0,651.0,344.0,451.0,0.0,256.0,1235.0,1580.0
6061,1186611,646.0,9.0,328.0,88.0,4.0,16.0,98.0,320.0,5.0,39.0,75.0,0.0,23.0,490.0,1329.0,0.0,2174.0,0.0,9.0,1.0,1.0,532.0,59.0,90.0,1.0,0.0,18.0,96.0,219.0
6063,55542,60.0,0.0,18.0,4.0,1.0,1.0,3.0,6.0,4.0,1.0,6.0,0.0,9.0,97.0,63.0,0.0,226.0,3.0,3.0,0.0,0.0,61.0,8.0,0.0,5.0,0.0,0.0,11.0,18.0
6065,7388598,4380.0,61.0,1600.0,484.0,74.0,122.0,516.0,1911.0,56.0,304.0,480.0,0.0,116.0,3173.0,4783.0,0.0,8788.0,102.0,141.0,20.0,14.0,3269.0,390.0,67.0,10.0,0.0,93.0,726.0,1066.0
6067,4630449,4153.0,100.0,1122.0,641.0,63.0,45.0,754.0,1118.0,147.0,244.0,467.0,0.0,163.0,2741.0,3343.0,0.0,9116.0,3.0,217.0,28.0,9.0,2811.0,364.0,154.0,0.0,0.0,26.0,564.0,1166.0
6069,185427,153.0,1.0,42.0,8.0,2.0,6.0,17.0,19.0,2.0,10.0,17.0,0.0,2.0,76.0,180.0,0.0,446.0,0.0,9.0,1.0,1.0,153.0,16.0,0.0,0.0,0.0,5.0,19.0,58.0
6071,6510177,6921.0,164.0,3629.0,1246.0,111.0,204.0,1276.0,2789.0,65.0,572.0,1134.0,0.0,314.0,6428.0,7028.0,0.0,11569.0,123.0,187.0,37.0,38.0,6143.0,811.0,284.0,291.0,0.0,167.0,1107.0,2179.0
6073,10038588,7225.0,91.0,1250.0,1081.0,62.0,116.0,1135.0,4761.0,28.0,600.0,926.0,0.0,226.0,11600.0,5210.0,0.0,19972.0,164.0,199.0,5.0,12.0,6217.0,553.0,224.0,22.0,0.0,1973.0,1244.0,1821.0
6075,2658021,1543.0,42.0,489.0,226.0,34.0,28.0,364.0,585.0,9.0,408.0,133.0,0.0,7.0,137.0,402.0,0.0,7122.0,0.0,44.0,2.0,6.0,1686.0,85.0,161.0,0.0,0.0,113.0,424.0,308.0
6077,2264574,2305.0,53.0,671.0,150.0,26.0,55.0,462.0,504.0,59.0,139.0,202.0,0.0,146.0,758.0,988.0,0.0,5409.0,0.0,73.0,2.0,11.0,2052.0,228.0,66.0,0.0,0.0,22.0,394.0,874.0
6079,850281,506.0,8.0,209.0,73.0,5.0,27.0,38.0,255.0,2.0,34.0,54.0,0.0,10.0,1254.0,899.0,0.0,2190.0,0.0,46.0,1.0,7.0,1059.0,87.0,8.0,0.0,0.0,41.0,133.0,157.0
