FIPS_Code,Employed_2019,Unemployed_2019,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019,5_year_unemployment_delta
36093,73332,2799,64960,90.17462921,-0.314814815
36095,13959,652,58927,81.79988098,-0.338235294
36097,7683,358,52215,72.48258209,-0.366197183
36099,15316,585,51064,70.8848114,-0.350877193
36101,40505,1859,53167,73.80410004,-0.362318841
36103,749233,27535,105241,146.0909576,-0.351851852
36105,35097,1383,58851,81.69438171,-0.424242424
36107,21692,899,60699,84.25969696,-0.344262295
36109,47408,1714,59176,82.1455307,-0.204545455
36111,84352,3154,64090,88.9669342,-0.368421053
36113,29714,1367,63240,87.78700256,-0.333333333
36115,26703,1084,56897,78.98192596,-0.360655738
36117,42087,1686,61989,86.05041504,-0.370967742
36119,467237,17438,101741,141.2324066,-0.307692308
36121,17284,760,58214,80.81012726,-0.363636364
36123,11467,425,60612,84.13892365,-0.368421053
37001,79907,3084,57963,101.0019531,-0.327272727
37003,17508,583,54960,95.76914978,-0.418181818
37005,4216,203,41420,72.17536926,-0.303030303
37007,10356,435,40826,71.14030457,-0.420289855
37009,12495,463,41542,72.38795471,-0.462686567
37011,7305,273,45823,79.84770203,-0.4375
37013,18810,873,49410,86.0981369,-0.38028169
37015,7499,362,37899,66.03993988,-0.402597403
37017,13987,676,42260,73.63909149,-0.494505495
37019,52177,2809,63712,111.019722,-0.337662338
37021,137569,4138,55448,96.61949921,-0.369565217
37023,39567,1490,47890,83.44950104,-0.4
37025,106850,3868,72071,125.5854874,-0.385964912
37027,35199,1442,48512,84.53335571,-0.450704225
37029,4564,175,69610,121.2971344,-0.372881356
37031,31019,1295,60058,104.6525421,-0.333333333
37033,9495,432,51240,89.28695679,-0.371428571
37035,76615,2770,53688,93.55265808,-0.435483871
37037,35268,1197,70258,122.4262924,-0.29787234
37039,10805,490,42764,74.51731873,-0.376811594
37041,5334,251,47126,82.11820984,-0.415584416
37043,3994,184,47116,82.1007843,-0.3125
37045,47106,1883,46012,80.1770401,-0.464788732
37047,21831,1100,39531,68.88373566,-0.421686747
37049,40287,1651,53372,93.00202179,-0.417910448
37051,122423,6402,46599,81.1999054,-0.358974359
37053,13927,499,70699,123.1947479,-0.426229508
37055,19283,924,63033,109.8365479,-0.43902439
37057,78723,2914,53924,93.96389771,-0.409836066
37059,20090,686,63828,111.2218552,-0.421052632
37061,24561,996,44929,78.28988647,-0.370967742
37063,168779,5794,65541,114.2068024,-0.34
37065,19873,1218,40784,71.06712341,-0.42
37067,183105,6916,53054,92.44789886,-0.379310345
37069,30498,1251,57371,99.97037506,-0.380952381
37071,106717,4209,56542,98.5258255,-0.424242424
37073,5130,208,54204,94.45180511,-0.327586207
37075,3085,170,45813,79.83027649,-0.6
37077,29429,997,54300,94.61908722,-0.377358491
37079,9302,348,44648,77.80023956,-0.4
37081,254165,10590,55820,97.26772308,-0.375
37083,19414,1131,38727,67.48274994,-0.414893617
37085,51333,2411,55619,96.91747284,-0.375
37087,29152,997,51612,89.93518066,-0.410714286
37089,53682,1785,61651,107.4283829,-0.346938776
37091,8811,462,42374,73.83773804,-0.305555556
37093,19305,976,48420,84.37303925,-0.407407407
37095,1772,162,43112,75.12371826,-0.056179775
37097,87204,3189,68308,119.0283661,-0.426229508
37099,19273,812,47759,83.22122955,-0.384615385
37101,97106,3600,62835,109.4915314,-0.345454545
37103,4180,164,46275,80.63532257,-0.415384615
37105,25195,1146,53114,92.55245209,-0.443037975
37107,27163,1033,39947,69.60862732,-0.463768116
37109,42781,1519,70479,122.8113861,-0.433333333
37111,20260,779,46370,80.80086517,-0.403225806
37113,15158,597,46279,80.64229584,-0.40625
37115,9815,361,50062,87.23426819,-0.416666667
37117,8678,442,39413,68.67812347,-0.368421053
37119,603303,22334,69455,121.0270462,-0.379310345
37121,5835,270,47675,83.07485962,-0.413333333
37123,11209,448,46497,81.02216339,-0.387096774
37125,40836,1593,63942,111.4205093,-0.355932203
37127,41427,2035,50902,88.69798279,-0.38961039
37129,119384,4355,57252,99.76301575,-0.385964912
37131,7424,389,39777,69.31240082,-0.358974359
37133,62059,2916,50645,88.25016022,-0.237288136
37135,77968,2623,74314,129.4939728,-0.266666667
37137,5229,198,52522,91.52087402,-0.446153846
37139,16159,756,51245,89.29566956,-0.423076923
37141,27851,1123,60405,105.2571945,-0.434782609
37143,4768,242,50804,88.52722168,-0.368421053
37145,17763,758,54553,95.05994415,-0.453333333
37147,86516,3717,52961,92.2858429,-0.349206349
37149,8836,334,53405,93.05952454,-0.307692308
37151,64088,2447,50129,87.35101318,-0.421875
37153,15939,850,40518,70.60360718,-0.413793103
37155,48009,2622,36366,63.36864853,-0.434782609
37157,38623,1728,44686,77.86645508,-0.410958904
37159,63436,2605,52051,90.70014954,-0.434782609
37161,24239,1208,44547,77.62424469,-0.43373494
37163,28537,1091,45997,80.15090179,-0.412698413
37165,10842,740,39197,68.30173492,-0.448275862
37167,29470,1099,58303,101.5944138,-0.389830508
37169,21074,762,52356,91.23161316,-0.406779661
37171,33025,1207,48637,84.7511673,-0.416666667
37173,6816,273,46075,80.28681946,-0.551724138
37175,14268,533,55628,96.93315887,-0.368421053
37177,1350,84,37680,65.6583252,-0.391752577
37179,120622,4245,86138,150.09758,-0.333333333
37181,16521,980,40450,70.48511505,-0.384615385
37183,576542,19765,84377,147.0289917,-0.3125
37185,6253,366,37027,64.52045441,-0.360465116
37187,4249,252,40157,69.97455597,-0.404255319
37189,28698,1004,51630,89.9665451,-0.32
37191,50186,2092,45634,79.51836395,-0.35483871
37193,28413,1153,45250,78.84923553,-0.390625
37195,33267,1968,42414,73.90744019,-0.391304348
37197,17256,597,50929,88.74503326,-0.4
37199,8191,309,47664,83.05569458,-0.454545455
38001,1025,22,55880,82.9055481,-0.192307692
38003,5042,155,60689,90.04035187,0
38005,2201,94,45709,67.81549835,-0.349206349
38007,429,11,69528,103.1542053,-0.137931034
38009,2868,96,62904,93.32660675,-0.03030303
38011,1689,28,65411,97.04608154,-0.111111111
38013,1044,24,67545,100.2121582,-0.12
38015,48718,1177,73565,109.1436462,0
38017,101865,2067,63977,94.91854858,-0.166666667
38019,1842,51,63484,94.18711853,-0.035714286
38021,2269,43,57490,85.29420471,-0.05
38023,1438,20,61506,91.25248718,-0.066666667
38025,3178,51,75723,112.3453293,0.333333333
38027,1170,53,54465,80.80620575,-0.203703704
38029,1380,58,53073,78.74098969,-0.272727273
38031,1477,41,54917,81.47681427,-0.1
38033,826,15,58370,86.59980774,-0.142857143
38035,36773,758,57388,85.14287567,-0.259259259
38037,1157,26,41841,62.07679367,-0.185185185
38039,1003,25,56527,83.86546326,0.043478261
38041,1357,26,54600,81.00650024,-0.05
38043,1220,50,50570,75.02745056,0.026315789
38045,2020,42,56059,83.17111969,-0.166666667
38047,843,19,51496,76.40129089,-0.24137931
38049,2966,105,59661,88.51517487,-0.170731707
38051,1074,33,47349,70.24865723,0.034482759
38053,10302,166,86890,128.9130859,0.066666667
38055,4575,146,67453,100.0756683,-0.205128205
38057,3491,148,83341,123.6476669,0.051282051
38059,16019,477,68051,100.962883,-0.09375
38061,7322,101,69040,102.4301987,0.166666667
38063,1347,42,56098,83.22898102,-0.189189189
38065,841,32,72919,108.1852188,-0.403225806
38067,3223,112,59970,88.97361755,-0.381818182
38069,1665,54,56753,84.20076752,-0.243902439
38071,5496,162,60710,90.07151031,-0.171428571
38073,2775,48,66422,98.54603577,-0.392857143
38075,1182,29,84986,126.0882492,-0.076923077
38077,8455,199,62837,93.22720337,-0.233333333
38079,4249,373,45296,67.20275116,-0.276785714
38081,2639,47,67551,100.2210617,-0.227272727
38083,645,29,58725,87.12649536,-0.12244898
38085,1164,46,37133,55.09183884,-0.173913043
38087,384,9,52695,78.18017578,0.15
38089,18417,374,68759,102.0132904,0.25
38091,964,20,67661,100.3842621,-0.090909091
38093,10163,233,60297,89.45877075,-0.185185185
38095,1114,31,53024,78.66828918,-0.205882353
38097,4300,114,69443,103.0280991,0
38099,5007,166,59153,87.76148987,-0.288888889
38101,31155,774,68634,101.8278427,-0.076923077
38103,1837,57,56167,83.33135223,-0.302325581
38105,24354,446,84606,125.5244675,0.5
39001,10107,746,43145,73.49584198,-0.25
39003,46140,1959,58271,99.26239777,-0.293103448
39005,25809,1127,52554,89.52371216,-0.3
39007,42575,2156,47388,80.72363281,-0.333333333
39009,26528,1485,43621,74.30669403,-0.231884058
39011,24313,760,64227,109.4082184,-0.302325581
39013,28417,1707,50166,85.45584869,-0.149253731
39015,18633,986,58441,99.55198669,-0.324324324
39017,188984,7491,68611,116.8761902,-0.309090909
39019,12331,649,56999,97.09559631,-0.180327869
39021,19406,754,62077,105.7457733,-0.274509804
39023,60867,2765,50832,86.59035492,-0.25862069
39025,103812,4067,68724,117.0686798,-0.309090909
39027,16941,844,52870,90.06200409,-0.38961039
39029,45336,2316,52693,89.76049042,-0.246153846
39031,13598,854,49679,84.62625885,-0.213333333
39033,17486,864,49484,84.29408264,-0.298507463
39035,590862,26321,52503,89.43683624,-0.317460317
39037,24962,959,56824,96.79749298,-0.301886792
39039,17362,777,60918,103.7714615,-0.218181818
39041,109119,3583,110252,187.8100281,-0.219512195
39043,35677,1866,60790,103.553421,-0.21875
39045,75955,2971,71782,122.2778702,-0.269230769
39047,13403,546,51023,86.91571045,-0.35
39049,676089,25014,64648,110.1253738,-0.265306122
39051,21623,941,64334,109.5904846,-0.288135593
39053,11619,669,48094,81.92627716,-0.298701299
39055,47875,1762,79865,136.0469513,-0.3
39057,80834,3176,69709,118.7465897,-0.269230769
39059,17680,1031,48283,82.24822998,-0.179104478
39061,402626,16042,60251,102.6352539,-0.309090909
39063,40776,1346,62720,106.8411026,-0.272727273
39065,13388,589,51155,87.14057159,-0.263157895
39067,6496,363,50137,85.40644836,-0.116666667
39069,12625,619,61351,104.5090637,-0.276923077
39071,16269,898,47126,80.27732086,-0.333333333
39073,12427,608,51016,86.90378571,-0.276923077
39075,20309,635,62596,106.6298752,-0.25
39077,26505,1631,56704,96.59307861,-0.275
39079,12021,800,50671,86.31609344,-0.295454545
39081,26324,1643,47652,81.17334747,-0.271604938
39083,30473,1270,59957,102.1344376,-0.245283019
39085,123124,4826,65040,110.793129,-0.309090909
39087,22728,1246,46433,79.09682465,-0.223880597
39089,87674,3429,66321,112.9752655,-0.269230769
39091,22122,844,60624,103.2706451,-0.26
39093,149305,6812,59201,100.8466187,-0.323076923
39095,201347,9916,49924,85.04360962,-0.265625
39097,20231,730,65696,111.9105988,-0.255319149
39099,97807,5995,48018,81.79681396,-0.134328358
39101,27497,1167,51479,87.69248962,-0.316666667
39103,95823,3462,78540,133.789856,-0.31372549
39105,8534,637,43754,74.5332489,-0.233333333
39107,22937,619,67075,114.2596741,-0.315789474
39109,52665,2034,63524,108.2106857,-0.314814815
39111,4927,447,48231,82.15964508,-0.245454545
39113,242410,10736,54704,93.18615723,-0.31147541
39115,6324,440,46883,79.86338043,-0.166666667
39117,16219,705,59498,101.3525467,-0.288135593
39119,37939,1969,52105,88.75885773,-0.309859155
39121,4414,331,50788,86.51539612,-0.078947368
39123,19932,1210,63352,107.9176865,-0.25
39125,8341,335,58100,98.97110748,-0.290909091
39127,15124,839,51875,88.36706543,-0.283783784
39129,25559,1075,63931,108.9039917,-0.298245614
39131,10181,677,46255,78.79360962,-0.318681319
39133,84014,3741,57439,97.84512329,-0.271186441
39135,20462,806,62128,105.8326492,-0.333333333
39137,18334,591,73454,125.1260529,-0.311111111
39139,50255,2401,51883,88.38069153,-0.292307692
39141,33975,1503,54728,93.22703552,-0.34375
39143,29407,1333,58415,99.50769806,-0.245614035
39145,27253,1835,45410,77.35418701,-0.284090909
39147,26425,1150,55664,94.8214798,-0.263157895
39149,23437,866,64304,109.5393829,-0.294117647
39151,178207,8502,55623,94.75163269,-0.206896552
39153,262228,11799,57753,98.38000488,-0.271186441
39155,82037,5393,47966,81.70822906,-0.150684932
39157,43180,1962,54150,92.24243927,-0.218181818
39159,28596,958,91597,156.0319519,-0.288888889
39161,14600,495,55361,94.30532837,-0.326530612
39163,5282,318,46301,78.87197113,-0.2875
39165,116749,4284,91645,156.1137238,-0.3
39167,26083,1490,52565,89.54244995,-0.15625
39169,60382,2043,58747,100.0732498,-0.282608696
39171,18494,640,54239,92.39404297,-0.4
39173,69182,2647,64723,110.2531357,-0.288461538
39175,12693,412,61733,105.1597824,-0.295454545
40001,7779,315,39589,72.71107483,-0.493506494
40003,2742,53,57497,105.6017761,-0.208333333
40005,4709,201,41872,76.90414429,-0.305084746
40007,2814,55,55397,101.7448196,-0.296296296
40009,10158,312,50512,92.772789,0.111111111
40011,4645,89,50574,92.88665771,-0.424242424
40013,20810,617,44074,80.94844818,-0.382978723
40015,11410,396,45755,84.03585052,-0.346153846
40017,73828,2031,75111,137.9524994,-0.205882353
40019,20770,696,51895,95.31287384,-0.255813953
40021,18069,704,45544,83.64831543,-0.344827586
40023,5175,248,37131,68.19659424,-0.425
40025,1304,22,47602,87.42813873,-0.37037037
40027,139496,3839,64706,118.8421783,-0.25
40029,2362,91,41273,75.80399323,-0.430769231
40031,46451,1658,51184,94.00701904,-0.244444444
40033,2579,80,46450,85.31232452,-0.333333333
40035,5718,198,42978,78.93547821,-0.377358491
40037,30426,1104,54737,100.5326309,-0.270833333
40039,15234,374,51803,95.14389801,-0.2
40041,17465,648,44602,81.91819763,-0.357142857
40043,2837,58,56316,103.4326935,-0.333333333
40045,2085,50,54013,99.20289612,-0.206896552
40047,26300,768,58381,107.2253723,-0.176470588
40049,12201,375,46786,85.92943573,-0.230769231
40051,25716,774,63647,116.8971634,-0.256410256
40053,2607,53,60303,110.7554169,-0.230769231
40055,1751,73,38641,70.96993256,-0.111111111
40057,1146,32,37988,69.77059937,-0.307692308
40059,1681,47,40265,73.95265198,0
40061,4016,210,41643,76.48355103,-0.305555556
40063,5077,244,37631,69.11492157,-0.323529412
40065,10352,292,48430,88.94888306,-0.357142857
40067,2415,76,39785,73.07106018,-0.311111111
40069,3601,153,41805,76.78108978,-0.397058824
40071,17536,732,48522,89.11785889,-0.272727273
40073,8918,176,68839,126.4330444,-0.366666667
40075,3308,122,39788,73.0765686,-0.076923077
40077,2933,185,42014,77.16494751,-0.169014085
40079,18156,840,42378,77.83348846,-0.333333333
40081,15159,526,51012,93.6911087,-0.227272727
40083,21709,606,66625,122.3667068,-0.307692308
40085,6040,132,51481,94.55249786,-0.4
40087,19273,511,75009,137.7651672,-0.277777778
40089,13618,770,40803,74.94076538,-0.307692308
40091,6697,389,40614,74.59364319,-0.382022472
40093,3783,78,59690,109.6295471,-0.2
40095,6666,226,45005,82.65836334,-0.282608696
40097,18817,570,49293,90.53391266,-0.382978723
40099,6136,179,50965,93.60478973,-0.3
40101,28496,1080,43392,79.69585419,-0.327272727
40103,5534,129,56307,103.4161682,-0.342857143
40105,4415,148,47456,87.1599884,-0.457627119
40107,4401,198,39265,72.11600494,-0.25862069
40109,373758,11480,56272,103.3518829,-0.25
40111,14994,727,41725,76.63415527,-0.303030303
40113,19900,737,50667,93.05747223,-0.28
40115,13767,449,41530,76.27600861,-0.507692308
40117,7068,273,47646,87.50895691,-0.274509804
40119,37082,1032,43025,79.02180481,-0.25
40121,16490,676,47215,86.71736145,-0.338983051
40123,18381,562,49510,90.9324646,-0.285714286
40125,31266,1101,52747,96.87770081,-0.260869565
40127,4076,199,37718,69.27470398,-0.347222222
40129,1802,52,59286,108.8875427,0.037037037
40131,43980,1311,67054,123.1546249,-0.292682927
40133,8992,427,40725,74.79750824,-0.318181818
40135,15700,626,43038,79.04567719,-0.424242424
40137,17816,751,47826,87.83955383,-0.069767442
40139,11006,202,56014,102.8780289,-0.5
40141,2892,104,41251,75.76358795,-0.222222222
40143,314893,9695,57668,105.9158478,-0.268292683
40145,37343,1132,65191,119.7329483,-0.292682927
40147,21620,720,62515,114.8180771,-0.219512195
40149,4995,163,50823,93.34398651,-0.03030303
40151,4506,88,40684,74.72220612,-0.269230769
40153,8727,245,73253,134.5400085,-0.1
41001,6827,323,48530,72.48151398,-0.451219512
41003,46281,1415,69148,103.2753372,-0.4
41005,212283,7348,80539,120.2882538,-0.45
41007,18693,718,59339,88.62519836,-0.430769231
41009,23252,1080,72285,107.9605713,-0.469879518
41011,25009,1256,49504,73.93622589,-0.454545455
41013,9359,504,58739,87.72907257,-0.46875
41015,8451,455,51267,76.56933594,-0.484848485
41017,92745,3725,71880,107.35569,-0.486842105
41019,44456,2242,48940,73.09387207,-0.466666667
41021,913,34,61205,91.41213989,-0.538461538
41023,2978,215,49792,74.36636353,-0.349514563
41025,3399,186,39874,59.55343246,-0.446808511
41027,14021,451,68835,102.8078537,-0.41509434
41029,99563,4442,56367,84.18639374,-0.481927711
41031,9667,507,52543,78.47509766,-0.425287356
41033,34123,1751,47533,70.99245453,-0.467391304
41035,27713,1780,53030,79.20244598,-0.347826087
41037,3434,192,47867,71.49130249,-0.436170213
41039,173840,7227,57212,85.44843292,-0.411764706
41041,19986,892,52276,78.07631683,-0.441558442
41043,56328,2513,61084,91.23142242,-0.4625
41045,11840,499,42019,62.75707626,-0.487179487
41047,156103,6288,64058,95.67321014,-0.458333333
41049,5541,233,59781,89.28533936,-0.411764706
41051,439230,14703,72469,108.2353821,-0.448275862
41053,38642,1605,69757,104.1848984,-0.402985075
41055,898,32,60035,89.66470337,-0.534246575
41057,11465,455,52298,78.10917664,-0.441176471
41059,35058,1742,58286,87.05249786,-0.381578947
41061,11450,570,54264,81.04547882,-0.338028169
41063,3243,196,52106,77.82241821,-0.418367347
41065,12888,543,56993,85.12135315,-0.375
41067,315863,9909,85665,127.9441452,-0.454545455
41069,683,30,42747,63.8443718,-0.31147541
41071,52829,1835,71815,107.258606,-0.46031746
42001,53560,1860,67706,106.699234,-0.260869565
42003,622714,27351,64799,102.1180344,-0.222222222
42005,30466,1666,56259,88.65968323,-0.2
42007,80086,3887,60323,95.06421661,-0.303030303
42009,22442,1133,54251,85.49523163,-0.28358209
42011,206204,9595,67418,106.245369,-0.214285714
42013,56957,2744,51004,80.3782196,-0.206896552
42015,27484,1282,51356,80.93294525,-0.181818182
42017,331721,13513,93587,147.4856262,-0.264150943
42019,96209,3983,72576,114.3739624,-0.215686275
42021,54792,3150,48798,76.90174103,-0.23943662
42023,1968,127,43704,68.87400818,-0.14084507
42025,30430,1773,59985,94.53155518,-0.236111111
42027,77307,2737,61036,96.18785095,-0.209302326
42029,278597,9358,102233,161.1110229,-0.238095238
42031,16249,854,49173,77.49271393,-0.206349206
42033,34080,1911,46967,74.01623535,-0.273972603
42035,17306,1014,50777,80.02048492,-0.256756757
42037,31881,1628,54377,85.69380188,-0.222222222
42039,36790,1866,49741,78.38783264,-0.186440678
42041,128321,4576,75269,118.6179199,-0.244444444
42043,138690,5969,60763,95.75762177,-0.240740741
42045,287722,12412,76783,121.0038605,-0.267857143
42047,14896,776,55462,87.40367126,-0.038461538
42049,123080,6007,51923,81.82649231,-0.253968254
42051,53463,3468,48055,75.73083496,-0.2375
42053,1688,127,41267,65.03348541,-0.135802469
42055,74714,3050,62699,98.80860138,-0.290909091
42057,7523,354,56357,88.81411743,-0.375
42059,15764,871,56599,89.19549561,-0.071428571
42061,18755,1202,54323,85.60869598,-0.25
42063,37090,2014,51299,80.84311676,-0.147540984
42065,19584,994,50789,80.03939819,-0.261538462
42067,12050,570,57837,91.14648438,-0.210526316
42069,100005,5261,53655,84.5559845,-0.242424242
42071,275504,10056,67515,106.3982315,-0.255319149
42073,38615,2129,50979,80.33882141,-0.174603175
42075,69542,2888,61560,97.01363373,-0.2
42077,184886,8941,65436,103.1218948,-0.245901639
42079,149330,9170,53439,84.2155838,-0.216216216
42081,54191,2806,53762,84.72460938,-0.209677419
42083,16413,935,53266,83.94295502,-0.169230769
42085,46627,2446,54099,85.25569153,-0.152542373
42087,20068,1003,50571,79.69584656,-0.261538462
42089,78856,4580,63012,99.30186462,-0.276315789
42091,441097,16381,92340,145.5204468,-0.234042553
42093,8837,335,65534,103.2763367,-0.212765957
42095,154559,7383,73780,116.2713699,-0.233333333
42097,40735,2469,47967,75.59215546,-0.161764706
42099,23592,929,65401,103.0667419,-0.269230769
42101,683903,40911,47598,75.01063538,-0.317073171
42103,23953,1440,66595,104.9483871,-0.25974026
42105,6806,433,49054,77.30517578,-0.2
42107,62928,3682,55951,88.17429352,-0.236111111
42109,19004,1117,56873,89.62729645,0.076923077
42111,31694,1822,49082,77.3493042,-0.27027027
42113,2516,142,51718,81.5034256,-0.14516129
42115,19645,904,60235,94.92553711,-0.266666667
42117,18011,1030,51324,80.88251495,-0.228571429
42119,19121,816,61306,96.61334991,-0.18
42121,21315,1106,53619,84.49925232,-0.183333333
42123,18088,876,52592,82.88078308,-0.132075472
42125,102383,4920,65558,103.3141632,-0.206896552
42127,21421,1088,56265,88.66913605,-0.261538462
42129,172719,8298,59407,93.62067413,-0.206896552
42131,12887,674,60419,95.21550751,-0.253731343
42133,226878,9288,69101,108.897644,-0.290909091
44001,25219,794,87926,124.9250565,-0.544117647
44003,88333,2972,74230,105.4658051,-0.541666667
44005,42803,1395,80862,114.8885422,-0.536231884
44007,315398,12818,62165,88.32388306,-0.524390244
44009,66949,2192,86450,122.8279572,-0.555555556
45001,9697,323,46499,82.50354767,-0.573333333
45003,72812,2089,56824,100.8232803,-0.555555556
45005,2509,136,32147,57.03868103,-0.571428571
45007,88350,2365,54496,96.69268799,-0.551724138
45009,4662,262,35364,62.74662781,-0.530973451
45011,7802,334,36675,65.07274628,-0.563829787
45013,75268,1995,73890,131.1036224,-0.527272727
45015,102879,2584,68690,121.8772202,-0.568965517
45017,6308,225,47090,83.55216217,-0.564102564
45019,206178,4701,70980,125.9403839,-0.56
45021,24396,739,46905,83.2239151,-0.641975309
45023,12651,532,45400,80.55358124,-0.574468085
45025,21354,615,42441,75.30340576,-0.582089552
45027,12162,471,39900,70.79489136,-0.548780488
45029,16229,512,40808,72.40596008,-0.581081081
45031,29291,993,44007,78.08197021,-0.576923077
45033,12398,511,35483,62.9577713,-0.574468085
45035,76013,1874,68051,120.7434387,-0.578947368
45037,10424,290,52591,93.3126297,-0.584615385
45039,9064,408,42496,75.40099335,-0.494117647
45041,64974,1886,49770,88.30731201,-0.6
45043,24747,932,53747,95.36373138,-0.56626506
45045,249454,6008,64399,114.2636642,-0.538461538
45047,30403,930,43958,77.99503326,-0.552238806
45049,8134,216,37560,66.643013,-0.653333333
45051,142249,5196,53648,95.18807983,-0.513888889
45053,12526,316,50790,90.11710358,-0.545454545
45055,28507,832,56318,99.92547607,-0.555555556
45057,40312,1349,63842,113.2753754,-0.542857143
45059,29078,860,47038,83.4598999,-0.579710145
45061,6304,251,37710,66.9091568,-0.568181818
45063,146785,3379,62059,110.1117783,-0.530612245
45065,3271,100,48645,86.31121063,-0.61038961
45067,12387,539,35138,62.34563446,-0.59223301
45069,8671,420,34532,61.27040482,-0.553398058
45071,18563,489,50773,90.08694458,-0.535714286
45073,33889,935,52240,92.68984985,-0.557377049
45075,32964,1574,38736,68.729599,-0.581818182
45077,55873,1563,52949,93.94783783,-0.557377049
45079,191692,5291,52905,93.86976624,-0.534482759
45081,8559,225,49493,87.81582642,-0.527272727
45083,150828,3793,55588,98.63023376,-0.596774194
45085,41923,1408,49611,88.02519226,-0.549295775
45087,11120,386,42851,76.03087616,-0.595238095
45089,11469,526,34409,61.05216599,-0.546391753
45091,137449,3753,68468,121.4833221,-0.557377049
46003,1473,38,56360,93.2896347,0
46005,9290,271,51844,85.81454468,-0.066666667
46007,1022,53,36345,60.15989685,-0.075471698
46009,2775,80,52660,87.1652298,0.037037037
46011,18484,563,59036,97.71907043,-0.032258065
46013,20122,577,61447,101.7098694,0
46015,2371,70,65008,107.6041946,-0.09375
46017,631,40,26671,44.14705276,-0.210526316
46019,4897,156,50105,82.9360733,-0.060606061
46021,743,25,56043,92.7649231,0.03125
46023,3622,127,51340,84.9803009,-0.081081081
46025,1833,70,54158,89.64478302,-0.026315789
46027,7190,224,51039,84.48207092,-0.117647059
46029,15051,444,63442,105.012085,-0.09375
46031,1278,71,32848,54.37150192,-0.070175439
46033,3904,165,63665,105.3812027,-0.068181818
46035,10752,293,57367,94.95646667,0
46037,2618,114,51516,85.27162933,-0.192307692
46039,2077,96,65217,107.9501419,-0.153846154
46041,2044,167,47640,78.855896,-0.464788732
46043,1528,41,56030,92.74340057,-0.071428571
46045,1975,56,59905,99.15747833,0.12
46047,2864,115,49965,82.70433807,-0.152173913
46049,1020,31,49198,81.43476868,-0.033333333
46051,4277,135,60057,99.40908051,-0.114285714
46053,1964,64,42868,70.95706177,-0.03030303
46055,1019,29,50747,83.99874115,0.076923077
46057,3213,99,60864,100.7448578,-0.090909091
46059,1724,44,56239,93.08934784,0
46061,1699,76,78478,129.9003601,0.264705882
46063,718,19,55482,91.8363266,0.130434783
46065,9714,241,66952,110.8219986,-0.04
46067,3484,100,59336,98.21564484,0
46069,665,21,63454,105.0319443,0.107142857
46071,1205,65,37879,62.69904327,-0.037735849
46073,1089,28,52162,86.34091187,0.041666667
46075,523,15,52650,87.14867401,-0.222222222
46077,2592,74,61992,102.6119766,-0.034482759
46079,6417,215,63946,105.8463287,-0.085714286
46081,12981,388,53902,89.22103882,-0.147058824
46083,34806,827,86235,142.740097,-0.041666667
46085,1604,73,47813,79.14225006,0.073170732
46087,2996,81,62535,103.5107727,0
46089,957,39,43243,71.57778168,0.026315789
46091,2274,81,59103,97.82997131,-0.15
46093,13492,459,59981,99.28327942,0
46095,702,39,36489,60.39825058,-0.101694915
46097,1139,33,52230,86.45346832,-0.096774194
46099,109256,2942,63162,104.5486145,-0.103448276
46101,3906,132,61029,101.0179749,-0.175
46102,3223,313,34078,56.40745544,-0.315384615
46103,55157,1766,58919,97.52540588,-0.060606061
46105,1373,40,49999,82.76062012,-0.151515152
46107,1002,29,58012,96.02410126,-0.125
46109,4628,188,49088,81.25269318,-0.170212766
46111,1104,31,56507,93.53295898,0.08
46115,3067,98,54666,90.48564911,-0.088235294
46117,1843,51,70472,116.6484604,0.08
46119,778,21,61791,102.279274,-0.037037037
46121,2960,186,34015,56.30317307,-0.305882353
46123,2981,80,50503,83.59486389,-0.161290323
46125,4515,130,63852,105.6907349,0
46127,8342,265,83910,138.8916473,-0.138888889
46129,1999,104,51472,85.1987915,-0.057692308
46135,11589,309,60868,100.7514801,-0.103448276
46137,884,47,33508,55.46396637,-0.122807018
47001,33468,1227,50973,90.94688416,-0.485294118
47003,20297,785,50539,90.17253113,-0.506666667
47005,6598,306,42322,75.5116272,-0.5
47007,4088,235,42730,76.23958588,-0.4
47009,62043,2029,59368,105.9253845,-0.466666667
47011,50628,1798,52534,93.73204803,-0.442622951
47013,14190,679,42500,75.829216,-0.510638298
47015,6450,203,52960,94.49212646,-0.515625
47017,11441,577,43258,77.18164825,-0.524752475
47019,23119,971,39964,71.30444336,-0.480519481
47021,21308,574,62786,112.0238342,-0.527272727
47023,8303,293,50769,90.582901,-0.5
47025,12555,548,40116,71.57564545,-0.517241379
47027,2619,165,36694,65.47005463,-0.351648352
47029,14343,681,40528,72.31073761,-0.505494505
47031,24813,852,54931,98.00881195,-0.484375
47033,6734,241,45642,81.43522644,-0.545454545
47035,22381,1057,49142,87.67998505,-0.4375
47037,392552,10184,63846,113.9151077,-0.5
47039,4307,243,45215,80.67336273,-0.447916667
47041,7453,339,46407,82.80014801,-0.463414634
47043,26318,814,59126,105.4936066,-0.523809524
47045,15619,794,48770,87.01625061,-0.421686747
47047,18828,705,67345,120.1580811,-0.5
47049,7195,315,38608,68.88504028,-0.505882353
47051,19542,676,54319,96.91687012,-0.467741935
47053,21083,931,46384,82.7591095,-0.533333333
47055,14463,572,50847,90.72206879,-0.37704918
