fips_state_county_code,less_than_hs,hs_diploma_only,some_college_or_associates,bachelors_or_higher,Living Wage,Poverty Wage,Minimum Wage,Employed_2019,Unemployed_2019,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019,5_year_unemployment_delta,population_2020,10_year_pop_delta,20_year_pop_delta,rucc_Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,"rucc_Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ","rucc_Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ","rucc_Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ","rucc_Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ","rucc_Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ","rucc_Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ","rucc_Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ","rucc_Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area                                                                                                                             "
29213,4210,12763,13446,7561,27.17,10.44,9.45,25600.0,1375.0,49314.0,85.95032501,-0.479591837,56066.0,0.084973391,0.409543443,0,0,0,0,0,0,0,1,0
29215,3003,7089,5780,2470,26.58,10.44,9.45,8508.0,398.0,38914.0,67.82396698,-0.430379747,24487.0,-0.058482006,0.064837363,0,0,0,0,1,0,0,0,0
29217,1596,5543,3973,2585,26.8,10.44,9.45,9089.0,331.0,46182.0,80.49150085,-0.385964912,19707.0,-0.068623281,-0.036285393,0,0,0,0,0,0,1,0,0
29219,2671,8887,7548,4517,28.53,10.44,9.45,17966.0,530.0,63726.0,111.0692825,-0.532258065,35532.0,0.092855166,0.448157809,1,0,0,0,0,0,0,0,0
29221,3996,6474,5145,1714,26.58,10.44,9.45,9742.0,456.0,41198.0,71.80479431,-0.476744186,23514.0,-0.066719587,0.008405524,0,0,0,0,0,1,0,0,0
29223,2265,3712,2637,916,26.58,10.44,9.45,4985.0,252.0,35397.0,61.6941185,-0.36,10974.0,-0.188373641,-0.170960187,0,0,0,0,1,0,0,0,0
29225,3493,9383,8029,4223,27.39,10.44,9.45,16742.0,618.0,54844.0,95.58866882,-0.409836066,39085.0,0.079636484,0.259141136,0,1,0,0,0,0,0,0,0
29227,150,643,387,295,26.58,10.44,9.45,1124.0,31.0,45023.0,78.47145844,-0.325,1973.0,-0.091202211,-0.172399329,0,0,0,0,1,0,0,0,0
29229,2402,5581,3042,1253,26.58,10.44,9.45,7027.0,390.0,39384.0,68.64313507,-0.273972603,18188.0,-0.033324475,0.013993421,0,0,0,0,0,1,0,0,0
29510,26828,52444,60331,79669,28.53,10.44,9.45,146448.0,5877.0,46309.0,80.71285248,-0.486842105,301578.0,-0.055484914,-0.133874414,1,0,0,0,0,0,0,0,0
30001,311,1846,1979,2268,27.11,10.44,8.65,4976.0,155.0,49771.0,86.93928528,-0.189189189,9371.0,0.01351936,0.019473455,0,0,0,0,0,0,1,0,0
30003,796,2677,2754,1374,27.97,10.44,8.65,4533.0,372.0,43718.0,76.36598969,-0.24,13124.0,0.020132141,0.035342379,0,0,0,0,0,1,0,0,0
30005,416,1131,1639,944,26.85,10.44,8.65,2202.0,92.0,44090.0,77.01579285,-0.310344828,7044.0,0.085194885,0.00499358,0,0,0,0,1,0,0,0,0
30007,293,1380,1455,1160,27.84,10.44,8.65,2509.0,106.0,60622.0,105.8936539,-0.240740741,6774.0,0.207056308,0.546575342,0,0,0,0,1,0,0,0,0
30009,472,2523,2659,2469,28.13,10.44,8.65,5290.0,197.0,57585.0,100.5886688,-0.076923077,10473.0,0.039194285,0.097223677,0,0,1,0,0,0,0,0,0
30011,72,316,382,195,26.85,10.44,8.65,637.0,19.0,49057.0,85.69207764,-0.09375,1415.0,0.219827586,0.04197349,0,0,0,0,1,0,0,0,0
30013,4553,18146,18424,14232,27.11,10.44,8.65,36757.0,1333.0,51732.0,90.36473083,-0.186046512,84414.0,0.037957874,0.050500274,0,0,1,0,0,0,0,0,0
30015,289,1332,1195,1113,26.85,10.44,8.65,2391.0,69.0,48017.0,83.87541962,-0.125,5895.0,0.014106313,-0.01123784,0,0,0,1,0,0,0,0,0
30017,660,2366,3181,2029,27.45,10.44,8.65,5895.0,179.0,49379.0,86.25453949,-0.09375,11867.0,0.014360202,0.014793911,0,0,0,0,0,0,1,0,0
30019,60,475,440,308,27.45,10.44,8.65,867.0,18.0,50001.0,87.34104156,-0.333333333,1661.0,-0.0513992,-0.176499752,0,0,0,0,1,0,0,0,0
30021,440,2159,2318,1404,28.16,10.44,8.65,4500.0,115.0,56677.0,99.00258636,-0.038461538,8940.0,-0.002899844,-0.013136108,0,0,0,0,0,0,1,0,0
30023,619,2635,2253,1415,26.85,10.44,8.65,4916.0,167.0,41780.0,72.98071289,-0.25,9421.0,0.013228651,0.000531011,0,0,0,0,0,0,1,0,0
30025,107,748,760,379,27.46,10.44,8.65,1673.0,31.0,65651.0,114.6782455,-0.052631579,3049.0,0.055017301,0.075485009,0,0,0,0,1,0,0,0,0
30027,598,2337,2876,2380,27.9,10.44,8.65,5844.0,195.0,48703.0,85.07371521,-0.255813953,11446.0,-0.012083549,-0.038555229,0,0,0,0,0,0,1,0,0
30029,3742,20833,24233,21934,28.42,10.44,8.65,46059.0,2349.0,61334.0,107.1373672,-0.234375,104357.0,0.147688281,0.400633498,0,0,0,0,0,0,0,0,1
30031,2214,12296,19906,34579,28.87,10.44,8.65,67754.0,1635.0,73731.0,128.7922668,-0.314285714,118960.0,0.328968977,0.753615284,0,0,0,0,0,0,0,0,1
30033,20,323,285,105,26.85,10.44,8.65,724.0,19.0,43106.0,75.29695129,-0.037037037,1173.0,-0.027363184,-0.082877248,0,0,0,0,1,0,0,0,0
30035,850,3193,2357,1742,27.1,10.44,8.65,5300.0,444.0,41808.0,73.02962494,-0.266666667,13778.0,0.028285693,0.040634441,0,0,0,0,0,0,1,0,0
30037,47,238,167,133,27.17,10.44,8.65,350.0,15.0,40469.0,70.69068146,-0.108695652,823.0,-0.069004525,-0.208653846,0,0,1,0,0,0,0,0,0
30039,192,772,780,710,27.0,10.44,8.65,1610.0,98.0,49646.0,86.72093201,-0.161764706,3309.0,0.074699578,0.164730729,0,0,0,1,0,0,0,0,0
30041,954,3085,3580,2594,27.22,10.44,8.65,7410.0,292.0,51881.0,90.625,-0.344827586,16309.0,0.013233101,-0.021714354,0,0,0,0,0,0,1,0,0
30043,495,2291,2831,3022,28.32,10.44,8.65,5552.0,197.0,70929.0,123.8977814,-0.260869565,12085.0,0.059530072,0.204405023,0,0,0,0,1,0,0,0,0
30045,83,478,528,394,26.85,10.44,8.65,953.0,31.0,49401.0,86.29296875,-0.238095238,2023.0,-0.023648649,-0.130266552,0,0,0,1,0,0,0,0,0
30047,1686,5884,6954,6098,27.76,10.44,8.65,12749.0,582.0,49019.0,85.6257019,-0.2,31134.0,0.083072427,0.17566649,0,0,0,0,0,1,0,0,0
30049,2084,11241,15246,19138,28.88,10.44,8.65,35035.0,1113.0,66075.0,115.4188766,-0.162162162,70973.0,0.119536241,0.273835164,0,0,0,0,0,0,0,0,1
30051,518,373,582,264,26.85,10.44,8.65,923.0,25.0,41240.0,72.0374527,-0.1875,1959.0,-0.162462591,-0.092215014,0,0,0,0,1,0,0,0,0
30053,1558,5609,4913,2945,27.08,10.44,8.65,7536.0,612.0,43669.0,76.28039551,-0.330357143,19677.0,-0.000507949,0.045536663,0,0,0,0,0,0,1,0,0
30055,92,477,448,212,27.06,10.44,8.65,934.0,19.0,48551.0,84.80820465,-0.130434783,1729.0,-0.002883506,-0.122780315,0,0,0,0,1,0,0,0,0
30057,302,2024,2199,2052,27.97,10.44,8.65,4630.0,159.0,56579.0,98.83139801,-0.282608696,8623.0,0.121180601,0.259199766,0,0,0,0,1,0,0,0,0
30059,64,538,343,391,27.14,10.44,8.65,927.0,34.0,43946.0,76.76425171,-0.186046512,1927.0,0.019037546,-0.000518672,0,0,0,0,1,0,0,0,0
30061,356,1183,1145,515,26.85,10.44,8.65,1671.0,104.0,43928.0,76.73281097,-0.351648352,4535.0,0.073881127,0.171531904,0,0,0,1,0,0,0,0,0
30063,3441,17099,24463,33949,28.34,10.44,8.65,62103.0,2134.0,57279.0,100.0541534,-0.25,117922.0,0.078893677,0.230880035,0,0,1,0,0,0,0,0,0
30065,300,1515,1150,576,28.78,10.44,8.65,2191.0,91.0,48290.0,84.35229492,-0.024390244,4730.0,0.042309387,0.052983081,0,0,0,1,0,0,0,0,0
30067,689,3743,4144,3935,28.62,10.44,8.65,8670.0,316.0,51740.0,90.37870026,-0.375,17191.0,0.099449987,0.095386772,0,0,0,0,0,0,1,0,0
30069,4,138,94,114,28.1,10.44,8.65,258.0,10.0,42081.0,73.50650024,-0.119047619,496.0,0.004048583,0.006085193,0,0,0,0,1,0,0,0,0
30071,263,1137,985,497,26.85,10.44,8.65,1812.0,72.0,47679.0,83.28500366,-0.283018868,4217.0,-0.008464613,-0.083460117,0,0,0,0,1,0,0,0,0
30073,285,1359,1445,973,26.85,10.44,8.65,2582.0,103.0,48542.0,84.79248047,-0.224489796,5898.0,-0.041443198,-0.082023346,0,0,0,0,0,0,1,0,0
30075,72,361,485,296,26.87,10.44,8.65,936.0,22.0,47843.0,83.5714798,-0.258064516,1694.0,-0.02811245,-0.088266954,0,0,0,0,1,0,0,0,0
30077,564,2005,1650,1080,26.85,10.44,8.65,2858.0,111.0,49387.0,86.26851654,-0.26,6946.0,-0.011526967,-0.033263744,0,0,0,0,0,1,0,0,0
30079,111,283,323,205,28.1,10.44,8.65,458.0,18.0,46663.0,81.51026917,-0.11627907,1088.0,-0.077184054,-0.092577148,0,0,0,0,1,0,0,0,0
30081,2644,9606,10526,8777,28.04,10.44,8.65,19543.0,857.0,57209.0,99.93187714,-0.3,44174.0,0.098527803,0.22389383,0,0,0,0,0,1,0,0,0
30083,573,2613,2839,1406,28.8,10.44,8.65,5733.0,161.0,69095.0,120.6941757,0.125,11491.0,0.179047814,0.188806125,0,0,0,0,0,0,1,0,0
30085,803,2035,2484,1121,27.38,10.44,8.65,4325.0,201.0,38409.0,67.09230042,-0.153846154,10794.0,0.035395683,0.01523702,0,0,0,0,0,0,1,0,0
30087,576,1767,2390,1026,26.85,10.44,8.65,3642.0,199.0,58139.0,101.5563889,-0.087719298,8329.0,-0.097909672,-0.112898072,0,0,0,0,1,0,0,0,0
30089,996,3741,2597,1595,27.11,10.44,8.65,4614.0,299.0,45193.0,78.94249725,-0.344086022,12400.0,0.086480329,0.211174057,0,0,0,1,0,0,0,0,0
30091,205,811,907,603,27.59,10.44,8.65,1702.0,40.0,51111.0,89.27997589,-0.115384615,3539.0,0.045803783,-0.137880633,0,0,0,0,1,0,0,0,0
30093,1778,7601,7895,6464,27.83,10.44,8.65,16620.0,674.0,49249.0,86.02745819,-0.204081633,35133.0,0.027280702,0.01467148,0,0,0,0,0,0,0,0,1
30095,409,2401,2259,1692,27.43,10.44,8.65,5074.0,169.0,68186.0,119.1063461,-0.135135135,8963.0,-0.016891521,0.09025666,0,0,0,1,0,0,0,0,0
30097,148,997,889,691,28.04,10.44,8.65,1764.0,52.0,55259.0,96.5256424,-0.171428571,3678.0,0.007395234,0.021382949,0,0,0,0,1,0,0,0,0
30099,334,1326,1470,1040,27.43,10.44,8.65,2667.0,93.0,54458.0,95.12646484,-0.081081081,6226.0,0.025193479,-0.034579004,0,0,0,1,0,0,0,0,0
30101,403,1435,1202,546,26.94,10.44,8.65,2071.0,52.0,49448.0,86.37506866,-0.2,4971.0,-0.066303531,-0.054043768,0,0,0,0,0,0,1,0,0
30103,53,164,171,132,27.52,10.44,8.65,332.0,10.0,51754.0,90.4031601,-0.275,762.0,0.061281337,-0.110851809,0,0,0,1,0,0,0,0,0
30105,331,1866,2050,1165,27.5,10.44,8.65,3982.0,134.0,51869.0,90.60404205,0.1,7578.0,0.028362057,-0.012381077,0,0,0,0,0,0,1,0,0
30107,257,483,397,277,27.01,10.44,8.65,737.0,29.0,42059.0,73.46807098,-0.24,2069.0,-0.045664207,-0.084108012,0,0,0,0,1,0,0,0,0
30109,88,289,218,182,28.1,10.44,8.65,441.0,13.0,51145.0,89.3393631,0.0,937.0,-0.078662734,-0.121836926,0,0,0,0,1,0,0,0,0
30111,6380,32857,34590,34829,28.13,10.44,8.65,79581.0,2720.0,61435.0,107.3137894,-0.108108108,164731.0,0.113257914,0.273558722,0,0,1,0,0,0,0,0,0
31001,2053,5777,7726,5002,27.17,10.44,9.0,16314.0,525.0,55182.0,87.18913269,-0.088235294,31205.0,-0.005069506,0.00176565,0,0,0,0,0,0,0,1,0
31003,309,1487,1793,808,27.17,10.44,9.0,3513.0,89.0,50771.0,80.21962738,-0.074074074,6295.0,-0.058339566,-0.154693165,0,0,0,0,1,0,0,0,0
31005,18,74,119,75,28.1,10.44,9.0,216.0,12.0,46417.0,73.34017944,-0.018518519,434.0,-0.056521739,-0.022522523,0,0,0,0,1,0,0,0,0
31007,16,135,254,123,27.17,10.44,9.0,367.0,14.0,54706.0,86.43703461,0.0,674.0,-0.023188406,-0.173006135,0,0,0,0,1,0,0,0,0
31009,18,112,148,83,27.17,10.44,9.0,244.0,12.0,45411.0,71.75067139,0.068181818,431.0,-0.09832636,-0.260720412,0,0,0,0,1,0,0,0,0
31011,186,1376,1329,772,27.17,10.44,9.0,2892.0,79.0,58204.0,91.963974,0.038461538,5379.0,-0.022888283,-0.14059754,0,0,0,0,1,0,0,0,0
31013,693,2451,3011,1272,27.17,10.44,9.0,5261.0,169.0,61522.0,97.20651245,0.0,10842.0,-0.041209763,-0.108314829,0,0,0,0,0,0,1,0,0
31015,58,638,515,242,27.17,10.44,9.0,1046.0,35.0,46548.0,73.54716492,-0.03030303,1810.0,-0.137684612,-0.259107655,0,0,0,0,1,0,0,0,0
31017,109,914,752,463,27.4,10.44,9.0,1353.0,49.0,48843.0,77.17333221,0.029411765,2903.0,-0.076947536,-0.176453901,0,0,0,0,1,0,0,0,0
31019,2090,7729,9925,10462,27.78,10.44,9.0,27227.0,716.0,64759.0,102.3210602,-0.037037037,50084.0,0.086373693,0.185925365,0,0,0,0,0,0,0,1,0
31021,403,1655,1586,988,27.17,10.44,9.0,3393.0,116.0,54554.0,86.1968689,-0.153846154,6722.0,-0.019830854,-0.137209601,0,0,0,1,0,0,0,0,0
31023,387,2082,1889,1186,27.23,10.44,9.0,4519.0,117.0,63310.0,100.031601,-0.137931034,8369.0,-0.003097082,-0.055097663,0,0,0,0,0,1,0,0,0
31025,1002,5300,6536,4916,28.98,10.44,9.0,13133.0,450.0,72915.0,115.2077713,-0.108108108,26598.0,0.053761737,0.093712735,0,1,0,0,0,0,0,0,0
31027,430,2025,2068,1204,27.17,10.44,9.0,4428.0,111.0,60400.0,95.43371582,0.043478261,8380.0,-0.053321283,-0.129441097,0,0,0,0,1,0,0,0,0
31029,319,689,1105,562,27.17,10.44,9.0,2232.0,50.0,57656.0,91.09812164,0.1,3893.0,-0.018406455,-0.043018682,0,0,0,0,1,0,0,0,0
31031,204,1277,1641,926,27.17,10.44,9.0,3301.0,79.0,50677.0,80.07109833,-0.041666667,5455.0,-0.045160161,-0.11286388,0,0,0,0,0,0,1,0,0
31033,430,1840,2704,1694,27.17,10.44,9.0,4244.0,156.0,56229.0,88.84342194,0.590909091,9468.0,-0.053010602,-0.037119902,0,0,0,0,0,0,1,0,0
31035,358,1451,1566,840,27.17,10.44,9.0,3203.0,103.0,63829.0,100.8516388,-0.03125,6104.0,-0.066952002,-0.132461626,0,0,0,1,0,0,0,0,0
31037,2052,1930,1665,1028,27.17,10.44,9.0,5458.0,148.0,62472.0,98.70753479,-0.133333333,10582.0,0.00637185,0.014184397,0,0,0,0,0,0,1,0,0
31039,706,2127,1790,1443,27.17,10.44,9.0,4642.0,121.0,59505.0,94.01959229,-0.038461538,9013.0,-0.013787066,-0.116632363,0,0,0,0,0,0,1,0,0
31041,494,2260,2966,1804,27.17,10.44,9.0,6285.0,150.0,51004.0,80.58776855,-0.041666667,10545.0,-0.036017918,-0.105901306,0,0,0,0,0,0,1,0,0
31043,2923,4399,3516,1619,27.94,10.44,9.0,10365.0,410.0,61010.0,96.39753723,0.027027027,21582.0,0.027420737,0.064988897,0,0,1,0,0,0,0,0,0
31045,205,1337,1743,1920,27.26,10.44,9.0,4865.0,140.0,46377.0,73.27697754,-0.034482759,8199.0,-0.107057286,-0.095033113,0,0,0,0,0,0,1,0,0
31047,3367,4826,4668,2414,27.19,10.44,9.0,12740.0,385.0,56839.0,89.80723572,-0.147058824,24111.0,-0.00883828,-0.010627821,0,0,0,0,0,0,1,0,0
31049,146,455,537,215,27.17,10.44,9.0,930.0,28.0,48793.0,77.09432983,0.074074074,1838.0,-0.05306543,-0.120153183,0,0,0,0,1,0,0,0,0
31051,467,1366,1215,819,27.94,10.44,9.0,2913.0,90.0,57324.0,90.57354736,0.0,5606.0,-0.065666667,-0.1068982,0,0,1,0,0,0,0,0,0
31053,2727,8641,8541,4656,27.83,10.44,9.0,19151.0,563.0,60853.0,96.14946747,-0.194444444,37167.0,0.012973209,0.02813278,0,0,0,0,0,0,0,1,0
31055,34494,78011,107622,144986,28.98,10.44,9.0,291332.0,9676.0,67264.0,106.2790298,-0.111111111,584526.0,0.130370714,0.260930998,0,1,0,0,0,0,0,0,0
31057,220,316,464,303,27.17,10.44,9.0,1128.0,28.0,45446.0,71.80596924,0.043478261,1654.0,-0.176294821,-0.278359511,0,0,0,0,1,0,0,0,0
31059,321,1361,1512,872,27.17,10.44,9.0,3098.0,80.0,60440.0,95.49691772,0.041666667,5551.0,-0.057555178,-0.163249925,0,0,0,1,0,0,0,0,0
31061,169,792,894,388,27.17,10.44,9.0,1439.0,48.0,49659.0,78.46263123,0.0,2889.0,-0.104186047,-0.19052956,0,0,0,0,1,0,0,0,0
31063,74,530,822,391,27.17,10.44,9.0,1567.0,51.0,55712.0,88.02654266,0.142857143,2519.0,-0.085994194,-0.184525736,0,0,0,0,1,0,0,0,0
31065,378,1110,1288,584,27.17,10.44,9.0,2521.0,70.0,50705.0,80.11534119,-0.035714286,4636.0,-0.0651341,-0.129226146,0,0,0,0,1,0,0,0,0
31067,1523,5427,5100,3162,27.17,10.44,9.0,10671.0,383.0,56817.0,89.7724762,-0.146341463,21704.0,-0.027206311,-0.056019485,0,0,0,0,0,1,0,0,0
31069,85,459,573,324,27.17,10.44,9.0,1067.0,31.0,41158.0,65.0308075,0.0,1874.0,-0.088964511,-0.183086312,0,0,0,0,1,0,0,0,0
31071,54,460,581,374,27.17,10.44,9.0,1123.0,30.0,52707.0,83.27855682,0.0,1813.0,-0.115178136,-0.04679285,0,0,0,0,1,0,0,0,0
31073,111,434,566,465,27.17,10.44,9.0,1075.0,29.0,64870.0,102.4964447,-0.133333333,1893.0,-0.073874755,-0.116658889,0,0,0,0,1,0,0,0,0
31075,14,167,160,125,27.17,10.44,9.0,400.0,11.0,60773.0,96.02307129,0.173913043,611.0,-0.004885993,-0.168707483,0,0,0,0,1,0,0,0,0
31077,101,569,719,271,27.17,10.44,9.0,1193.0,36.0,48178.0,76.122612,-0.09375,2188.0,-0.137903861,-0.193809875,0,0,0,1,0,0,0,0,0
31079,6041,12291,12511,8452,27.77,10.44,9.0,30935.0,1104.0,57371.0,90.64781189,-0.128205128,62895.0,0.073165322,0.173917913,0,0,1,0,0,0,0,0,0
31081,311,1894,2536,1578,27.24,10.44,9.0,4685.0,142.0,68236.0,107.8148193,-0.033333333,9429.0,0.033428321,0.002232143,0,0,1,0,0,0,0,0,0
31083,164,639,1022,527,27.17,10.44,9.0,1737.0,49.0,53362.0,84.31347656,0.038461538,3073.0,-0.102249489,-0.187681734,0,0,0,0,1,0,0,0,0
31085,64,172,299,120,27.67,10.44,9.0,604.0,16.0,46399.0,73.31173706,-0.103448276,856.0,-0.114788004,-0.198501873,0,0,0,0,1,0,0,0,0
31087,158,675,825,354,27.17,10.44,9.0,1222.0,41.0,49451.0,78.13398743,-0.058823529,2616.0,-0.100412655,-0.158842444,0,0,0,0,1,0,0,0,0
31089,456,2318,2674,1569,27.17,10.44,9.0,5610.0,145.0,54474.0,86.07047272,-0.038461538,10127.0,-0.029516052,-0.122747748,0,0,0,0,0,0,1,0,0
31091,33,180,163,135,27.17,10.44,9.0,408.0,12.0,50093.0,79.14836121,-0.30952381,711.0,-0.033967391,-0.091954023,0,0,0,0,1,0,0,0,0
31093,228,1618,1676,943,27.17,10.44,9.0,3264.0,117.0,56881.0,89.87359619,-0.054054054,6475.0,0.032036978,-0.013107758,0,0,1,0,0,0,0,0,0
31095,457,1919,1855,919,27.17,10.44,9.0,4050.0,111.0,56740.0,89.65081024,-0.1,7240.0,-0.040678415,-0.131894484,0,0,0,0,0,0,1,0,0
31097,516,1615,984,659,27.17,10.44,9.0,1999.0,70.0,54567.0,86.21741486,-0.105263158,5290.0,0.013992716,0.178698752,0,0,0,1,0,0,0,0,0
31099,158,1289,1793,1179,27.52,10.44,9.0,3718.0,83.0,64461.0,101.8502121,-0.083333333,6688.0,0.030667283,-0.02889502,0,0,0,0,0,0,1,0,0
31101,505,1895,2351,1224,27.17,10.44,9.0,4479.0,147.0,51478.0,81.33670044,0.142857143,8335.0,-0.003943595,-0.060103744,0,0,0,0,0,0,1,0,0
31103,25,163,192,127,27.17,10.44,9.0,574.0,15.0,46010.0,72.69710541,-0.074074074,769.0,-0.066747573,-0.21928934,0,0,0,0,1,0,0,0,0
31105,301,968,969,431,27.19,10.44,9.0,1975.0,60.0,52284.0,82.6102066,0.16,3434.0,-0.101282387,-0.159363525,0,0,0,1,0,0,0,0,0
31107,459,1975,2140,1263,27.17,10.44,9.0,4488.0,135.0,53676.0,84.80960846,-0.064516129,8391.0,-0.035628089,-0.104482391,0,0,0,0,1,0,0,0,0
31109,12282,41828,63367,76759,28.39,10.44,9.0,173232.0,4836.0,61383.0,96.98688507,-0.1,322608.0,0.130343685,0.288849293,0,1,0,0,0,0,0,0,0
31111,1577,6944,10187,5666,27.25,10.44,9.0,17769.0,621.0,60924.0,96.26165009,0.0625,34676.0,-0.044422399,0.001328328,0,0,0,0,0,0,0,0,1
31113,37,186,273,121,27.17,10.44,9.0,460.0,14.0,53108.0,83.91214752,0.0,716.0,-0.061598952,-0.074935401,0,0,0,0,1,0,0,0,0
31115,9,136,200,117,27.17,10.44,9.0,400.0,17.0,51559.0,81.46468353,0.051282051,607.0,-0.039556962,-0.14747191,0,0,0,0,1,0,0,0,0
31117,35,77,140,71,27.17,10.44,9.0,436.0,11.0,52033.0,82.21362305,0.086956522,399.0,-0.25974026,-0.251407129,0,0,0,0,1,0,0,0,0
31119,2195,6971,8480,5270,27.29,10.44,9.0,19360.0,543.0,58275.0,92.07615662,-0.068965517,35585.0,0.020329166,0.009389006,0,0,0,0,0,0,0,0,1
31121,317,1944,2264,980,27.17,10.44,9.0,3929.0,127.0,53411.0,84.39089966,-0.184210526,7668.0,-0.022562141,-0.063621932,0,0,1,0,0,0,0,0,0
31123,421,1085,1201,657,27.41,10.44,9.0,2541.0,73.0,49982.0,78.97298431,-0.066666667,4555.0,-0.096588655,-0.163145324,0,0,0,0,1,0,0,0,0
31125,173,952,939,462,27.17,10.44,9.0,1932.0,59.0,55853.0,88.24932861,0.111111111,3380.0,-0.095046854,-0.163780307,0,0,0,1,0,0,0,0,0
31127,376,1371,1566,1276,27.17,10.44,9.0,3508.0,130.0,55343.0,87.44351196,-0.052631579,7074.0,-0.024006623,-0.066754617,0,0,0,0,0,0,1,0,0
31129,248,1045,1135,643,27.17,10.44,9.0,2341.0,64.0,48624.0,76.82730103,-0.035714286,4095.0,-0.09,-0.190071203,0,0,0,0,1,0,0,0,0
31131,784,3831,3690,2542,27.32,10.44,9.0,8182.0,264.0,66293.0,104.7448273,-0.162162162,15912.0,0.010927573,0.033112583,0,0,0,0,0,1,0,0,0
31133,238,782,577,329,27.17,10.44,9.0,1440.0,41.0,47006.0,74.27082062,0.0,2544.0,-0.082582041,-0.176432502,0,0,0,0,1,0,0,0,0
31135,240,517,685,563,27.17,10.44,9.0,1785.0,40.0,63443.0,100.241745,0.047619048,2858.0,-0.037710438,-0.106595811,0,0,0,0,1,0,0,0,0
31137,421,1877,2508,1475,27.17,10.44,9.0,4865.0,128.0,61420.0,97.04534912,0.0,8968.0,-0.023944275,-0.079827622,0,0,0,0,0,0,1,0,0
31139,222,1610,1888,1122,27.17,10.44,9.0,4008.0,108.0,67465.0,106.5966187,-0.103448276,7317.0,0.007018993,-0.067066174,0,0,0,0,1,0,0,0,0
31141,2411,6482,8139,4738,27.61,10.44,9.0,17249.0,509.0,62804.0,99.23210907,-0.033333333,34296.0,0.063870708,0.086210173,0,0,0,0,0,0,0,0,1
31143,313,1129,1402,794,27.17,10.44,9.0,2853.0,80.0,66462.0,105.0118484,-0.15625,5214.0,-0.035516093,-0.073725351,0,0,0,0,1,0,0,0,0
31145,549,2400,3006,1405,27.17,10.44,9.0,5719.0,155.0,50260.0,79.41223145,0.0,10702.0,-0.031931253,-0.065817039,0,0,0,0,0,0,1,0,0
31147,448,2092,2137,1099,27.17,10.44,9.0,4125.0,133.0,50207.0,79.32849121,-0.138888889,7871.0,-0.058830563,-0.174168503,0,0,0,0,0,0,1,0,0
31149,34,346,402,236,27.17,10.44,9.0,848.0,26.0,53905.0,85.1714325,0.153846154,1262.0,-0.173001311,-0.28050171,0,0,0,0,1,0,0,0,0
31151,1465,2953,2876,1576,27.99,10.44,9.0,7179.0,237.0,59937.0,94.7021637,-0.058823529,14292.0,0.006478873,0.03131765,0,0,0,0,0,1,0,0,0
31153,5233,25175,39399,46108,28.98,10.44,9.0,94941.0,2771.0,84016.0,132.7476654,-0.096774194,190604.0,0.199974817,0.554263534,0,1,0,0,0,0,0,0,0
31155,982,4481,5319,3679,27.6,10.44,9.0,10979.0,309.0,71086.0,112.3179016,-0.228571429,22278.0,0.072088547,0.123619307,0,1,0,0,0,0,0,0,0
31157,2900,6942,8784,5529,27.37,10.44,9.0,17665.0,660.0,50263.0,79.4169693,0.0,36084.0,-0.023965377,-0.023489933,0,0,0,0,0,0,0,0,1
31159,652,3107,3963,3137,27.38,10.44,9.0,8657.0,257.0,72291.0,114.2218323,-0.064516129,17609.0,0.051283582,0.067794555,0,1,0,0,0,0,0,0,0
31161,351,1220,1298,847,27.17,10.44,9.0,2614.0,73.0,46159.0,72.93253326,0.038461538,5127.0,-0.062534284,-0.171193016,0,0,0,0,1,0,0,0,0
31163,156,804,811,448,27.17,10.44,9.0,1629.0,53.0,48735.0,77.00268555,-0.03030303,2959.0,-0.061230964,-0.106582126,0,0,0,1,0,0,0,0,0
31165,57,246,278,256,27.17,10.44,9.0,725.0,20.0,47983.0,75.81450653,0.08,1135.0,-0.134248665,-0.230508475,0,0,0,0,1,0,0,0,0
31167,258,1284,1796,725,27.72,10.44,9.0,3435.0,89.0,62045.0,98.03286743,-0.107142857,5842.0,-0.046826562,-0.094684643,0,0,0,0,1,0,0,0,0
31169,274,1276,1359,674,27.17,10.44,9.0,2721.0,71.0,52439.0,82.85511017,0.0,5034.0,-0.037107881,-0.166832175,0,0,0,0,1,0,0,0,0
31171,29,108,219,117,27.2,10.44,9.0,413.0,15.0,51401.0,81.21504211,0.0,669.0,0.034003091,-0.081043956,0,0,0,0,1,0,0,0,0
31173,422,1271,1541,633,27.17,10.44,9.0,2921.0,136.0,48891.0,77.2491684,-0.266666667,6773.0,-0.024063401,-0.054974187,0,0,0,1,0,0,0,0,0
31175,231,1023,1014,725,27.17,10.44,9.0,2070.0,68.0,47981.0,75.81134796,0.066666667,4059.0,-0.047183099,-0.127284455,0,0,0,0,1,0,0,0,0
